RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance,Exited
7332,15798763,User_7331,687,France,Male,52,0,1,1,1,101320.89082477611,97385.62356626843,0
7333,15720654,User_7332,656,Germany,Female,45,8,2,1,1,36052.34266564516,102916.69479840001,0
7334,15770797,User_7333,777,France,Female,29,2,2,1,1,79146.14613226507,0.0,0
7335,15609196,User_7334,700,France,Male,39,0,1,1,0,127551.01374906466,0.0,0
7336,15643459,User_7335,362,France,Male,37,10,2,1,0,100111.49126928908,105907.14685525029,1
7337,15687245,User_7336,695,Germany,Female,47,1,2,0,0,76273.38389094367,86182.00948426506,0
7338,15678863,User_7337,841,France,Female,41,2,2,0,1,87765.47048532647,129524.87751315025,0
7339,15723206,User_7338,745,Spain,Female,39,7,1,1,0,128640.22285850918,0.0,0
7340,15701010,User_7339,431,Spain,Female,37,7,1,1,1,184172.43234246227,98695.36819158308,0
7341,15632769,User_7340,358,France,Male,27,1,1,1,0,183557.04198284677,0.0,0
7342,15707529,User_7341,846,Germany,Female,51,5,1,1,1,168893.97587750255,186063.1881252253,1
7343,15624700,User_7342,562,France,Female,42,1,1,0,1,89787.75295414808,124189.36454969396,0
7344,15605269,User_7343,397,Spain,Male,34,6,2,1,0,198178.8089145677,65976.2553672979,0
7345,15721631,User_7344,398,France,Male,35,9,2,1,0,31777.91813941091,0.0,0
7346,15643880,User_7345,658,France,Male,36,10,1,1,0,92387.92503911343,123981.23558895949,0
7347,15714003,User_7346,789,France,Female,29,10,2,1,1,108044.15966600092,0.0,0
7348,15739392,User_7347,389,Spain,Male,32,2,2,0,0,194695.5442899264,111959.00986030864,0
7349,15649589,User_7348,712,Germany,Female,47,7,1,1,0,96218.01082970966,72512.67218808948,0
7350,15635897,User_7349,629,France,Female,22,2,1,1,1,130539.999844685,0.0,0
7351,15789637,User_7350,575,France,Male,56,9,2,0,0,46887.624931883634,105130.8988741361,0
7352,15762002,User_7351,805,Germany,Male,38,5,2,1,1,104649.71299661176,91403.7171118485,0
7353,15788305,User_7352,457,France,Male,30,0,2,0,1,131489.213872531,0.0,0
7354,15614380,User_7353,594,Spain,Male,34,7,2,0,1,45636.30099220961,94790.7815073861,0
7355,15670934,User_7354,604,Spain,Male,42,6,2,0,0,104378.07454763295,119610.79492844775,0
7356,15655830,User_7355,382,France,Female,33,0,1,1,1,131594.58840500997,0.0,0
7357,15605529,User_7356,372,Spain,Female,44,6,4,1,1,55431.02068112713,140281.36644034326,0
7358,15694598,User_7357,682,Germany,Female,27,10,1,1,0,93125.89491809683,67375.62209409042,1
7359,15682987,User_7358,403,France,Male,30,4,2,0,0,162860.1734975421,116898.29937086708,0
7360,15649178,User_7359,658,Spain,Male,40,1,1,1,1,107642.22827878791,96174.03166979036,0
7361,15738009,User_7360,398,Spain,Female,31,0,1,0,0,43063.30521466367,93679.53645468611,0
7362,15721952,User_7361,811,France,Male,57,1,3,1,1,42853.56345496645,111745.21233571212,0
7363,15639886,User_7362,427,France,Male,46,5,1,1,0,141327.62758089838,0.0,1
7364,15649699,User_7363,685,Spain,Female,43,1,2,1,1,56482.551065169624,0.0,1
7365,15676396,User_7364,782,France,Female,39,5,2,1,0,4850.067313333734,77408.14230127617,1
7366,15690678,User_7365,707,France,Male,34,7,1,0,0,170481.93914030388,101873.4058383521,0
7367,15625279,User_7366,471,Germany,Male,35,7,1,1,1,3746.293617803771,102095.6698207286,0
7368,15769178,User_7367,793,Germany,Female,29,5,1,1,1,109821.63998814672,88510.16443492178,0
7369,15710776,User_7368,708,Germany,Male,40,4,3,1,0,44561.985267670956,127329.12582428026,1
7370,15701444,User_7369,439,France,Male,25,3,2,0,0,155423.55012773824,0.0,0
7371,15706300,User_7370,695,Germany,Female,52,5,2,0,1,27785.57276430859,161744.41554291747,1
7372,15713793,User_7371,542,Spain,Male,38,4,1,1,1,170987.2021242879,0.0,0
7373,15716278,User_7372,765,Germany,Female,51,9,1,0,1,114132.2143593146,31286.183524607783,0
7374,15771616,User_7373,726,Germany,Male,46,3,4,1,1,33835.50406328888,70643.23381732135,1
7375,15703247,User_7374,812,Germany,Female,37,5,3,0,1,129714.98210634346,87967.68327207904,0
7376,15608997,User_7375,593,Germany,Female,42,8,2,1,1,5866.226868472251,142288.49031438754,0
7377,15706102,User_7376,498,France,Male,33,8,2,1,1,120079.16011726279,13825.607526438282,0
7378,15685711,User_7377,495,Spain,Male,37,7,2,0,0,148956.8737065998,51238.33764979076,0
7379,15716045,User_7378,827,France,Female,30,9,1,1,0,95978.24863368251,119060.53842271506,0
7380,15640860,User_7379,665,Spain,Male,54,0,1,1,1,29806.99018057612,132198.84971581417,0
7381,15603225,User_7380,727,Germany,Female,39,8,2,0,1,39495.17975683094,77867.64689272076,0
7382,15710114,User_7381,490,France,Male,46,4,3,1,1,29264.068753134103,96218.92972850782,0
7383,15790542,User_7382,757,Spain,Male,33,10,1,1,0,80837.72867383857,0.0,0
7384,15713218,User_7383,635,Spain,Male,53,2,2,0,0,35452.77747869898,147774.71330459768,0
7385,15700764,User_7384,735,France,Male,30,7,2,1,0,59941.07142030684,145209.94084068818,0
7386,15707041,User_7385,688,France,Male,36,7,2,1,0,27399.894890824657,50748.72268219572,0
7387,15712224,User_7386,460,France,Female,33,8,2,0,0,35492.4112884632,0.0,0
7388,15663656,User_7387,457,France,Female,40,1,2,0,1,186889.57178955362,0.0,0
7389,15782952,User_7388,716,Spain,Female,31,9,2,1,0,2874.9059256933606,120469.63375693114,0
7390,15792150,User_7389,630,Spain,Male,43,3,1,1,1,104613.18296699318,158988.17267490533,0
7391,15676290,User_7390,399,France,Male,40,9,1,1,0,86187.60783705425,0.0,0
7392,15656633,User_7391,363,Germany,Male,36,1,1,1,0,56244.1873247217,122994.9933972521,0
7393,15626655,User_7392,483,Spain,Male,27,5,1,0,1,159603.11842897895,0.0,0
7394,15721118,User_7393,425,Spain,Female,37,0,1,1,0,43838.90266203521,100944.90724434023,0
7395,15774673,User_7394,433,France,Female,36,9,2,0,0,178374.15174546986,0.0,0
7396,15603114,User_7395,692,Spain,Male,46,2,1,0,0,136530.04440889516,106794.80633857679,0
7397,15626502,User_7396,507,France,Female,35,1,1,1,1,132786.5042711158,113866.02989710294,0
7398,15649768,User_7397,635,Spain,Male,28,6,1,1,1,192527.6371783597,146881.62733061746,0
7399,15648128,User_7398,771,Spain,Female,20,7,2,0,1,173102.19180319004,173738.2783955916,0
7400,15751100,User_7399,663,France,Female,49,1,2,0,1,97487.80016838523,0.0,0
7401,15786637,User_7400,443,Germany,Male,36,8,1,0,0,115434.05524678245,140914.1692815205,0
7402,15683123,User_7401,646,France,Male,41,10,2,0,0,155170.77398077192,146787.58811858186,0
7403,15708255,User_7402,443,France,Female,32,0,1,1,0,41104.43932690676,167324.8179744854,0
7404,15766405,User_7403,406,Germany,Male,32,1,1,0,1,129149.05280590462,82304.54238174879,0
7405,15603174,User_7404,513,France,Female,37,2,1,1,1,54513.2837805986,21694.733395926858,0
7406,15717769,User_7405,669,Spain,Female,29,1,1,1,1,13940.638060603145,121033.06099558975,0
7407,15635398,User_7406,846,Spain,Female,34,0,1,1,0,196476.77863974168,139843.8436668498,0
7408,15767001,User_7407,447,France,Male,45,7,1,1,0,140545.81571731516,102721.29599941823,0
7409,15735393,User_7408,365,Germany,Male,45,0,2,1,0,140985.04803338373,107488.4770754706,0
7410,15723549,User_7409,693,France,Male,32,4,1,1,1,88002.31772889209,122006.97825234721,0
7411,15786493,User_7410,427,France,Male,35,10,2,1,0,39486.331725071,86884.2557703863,0
7412,15672635,User_7411,695,Germany,Male,18,5,2,1,1,177000.2631018499,61230.933248254834,0
7413,15623760,User_7412,421,Spain,Female,21,6,1,0,0,126161.04424983182,0.0,0
7414,15742432,User_7413,619,Spain,Male,32,2,2,0,1,49776.73020839533,0.0,0
7415,15741385,User_7414,636,Germany,Female,38,10,1,0,1,32791.11468653685,91327.44840605564,0
7416,15730674,User_7415,415,France,Female,25,6,1,0,1,148394.432003177,101488.02419241493,1
7417,15736873,User_7416,717,France,Female,45,7,1,1,0,35430.410282850644,87514.12997382352,1
7418,15614130,User_7417,417,France,Male,46,9,1,1,0,43523.02908761155,58601.25638574474,1
7419,15745343,User_7418,542,Germany,Male,29,2,2,0,0,20341.92229265728,90138.47010329297,1
7420,15747147,User_7419,404,France,Male,29,4,2,1,0,150388.08660112726,90553.83417013765,0
7421,15707215,User_7420,817,France,Female,42,0,2,1,1,126279.42775520778,0.0,0
7422,15750056,User_7421,728,France,Female,54,8,1,0,0,84837.12205732439,109691.21469822305,1
7423,15688095,User_7422,811,France,Male,33,7,1,0,1,35230.04602383139,0.0,0
7424,15660942,User_7423,517,Spain,Male,47,2,2,0,0,110969.30919035747,99537.83758488938,0
7425,15743933,User_7424,758,Germany,Male,37,3,2,1,1,129235.58389594783,64432.346375864436,0
7426,15698970,User_7425,374,France,Male,38,0,1,1,1,49475.52783557455,0.0,0
7427,15682203,User_7426,480,France,Female,36,0,2,1,1,63795.83467068593,0.0,0
7428,15792319,User_7427,674,Germany,Female,47,5,2,1,0,42777.34760934263,105439.06734931254,0
7429,15752049,User_7428,451,France,Female,57,5,1,1,0,71341.51321854562,74844.59102413696,0
7430,15781689,User_7429,723,Germany,Female,46,8,2,0,1,48987.75389438788,126023.19734797091,0
7431,15788545,User_7430,631,Spain,Male,26,4,2,0,1,97277.32394708543,118167.2589226033,0
7432,15688177,User_7431,645,France,Male,35,2,2,1,0,187535.86671068295,126601.44383493943,0
7433,15672902,User_7432,643,Germany,Female,18,5,3,1,1,56396.5437791591,105122.94301330352,0
7434,15692172,User_7433,771,France,Female,58,7,3,1,0,82825.80260902162,0.0,0
7435,15746702,User_7434,801,France,Male,41,6,3,0,1,74482.62318539325,0.0,0
7436,15620056,User_7435,612,France,Male,29,10,1,1,0,39665.75171131994,0.0,0
7437,15738454,User_7436,827,Germany,Male,40,9,1,1,1,194654.77888841767,88426.99374106461,0
7438,15655739,User_7437,763,Germany,Female,56,2,2,0,1,103689.37181865555,100604.79016546633,0
7439,15681685,User_7438,469,France,Male,29,0,2,1,0,120428.3200994039,96706.06408931942,0
7440,15648639,User_7439,752,Germany,Female,32,3,1,1,1,36213.690438163394,120823.58206011663,0
7441,15790910,User_7440,580,Spain,Male,26,5,2,1,0,161388.1559343599,90940.54622108978,0
7442,15777113,User_7441,640,France,Female,43,3,2,1,1,174901.05452444727,129209.72759554244,1
7443,15600992,User_7442,837,Spain,Male,36,4,1,0,0,101861.30268766804,63938.13873450705,0
7444,15672394,User_7443,510,Spain,Male,18,9,2,1,1,63621.63547697635,33152.41477671529,0
7445,15667657,User_7444,510,Spain,Male,41,6,1,1,1,51264.858038155144,63696.078558624955,0
7446,15627160,User_7445,427,France,Male,47,4,4,1,1,17806.297088349955,0.0,1
7447,15645156,User_7446,387,France,Female,32,4,1,0,1,84001.30871510576,127091.97697363199,0
7448,15782447,User_7447,743,Germany,Female,37,1,1,1,0,116806.08214633398,75199.54000735884,0
7449,15686442,User_7448,790,Germany,Male,35,0,1,1,1,93983.3497727948,61603.93937707036,0
7450,15750644,User_7449,377,Spain,Male,44,3,1,0,0,104706.52213806387,0.0,0
7451,15717925,User_7450,811,Germany,Male,21,10,1,1,1,178214.51411354117,122099.63203703193,0
7452,15604136,User_7451,449,Spain,Female,31,9,2,0,0,54050.84555804959,90936.32671270281,1
7453,15661868,User_7452,643,Germany,Male,34,7,1,0,1,116991.17381829266,95452.59632103534,0
7454,15682263,User_7453,749,France,Female,45,2,2,1,0,30551.350669434476,128610.76124664524,0
7455,15632167,User_7454,473,France,Female,38,5,1,1,0,125681.85853185151,89174.74273852009,0
7456,15710957,User_7455,754,France,Female,24,9,1,1,0,18141.301027499365,129169.17681035948,0
7457,15615479,User_7456,441,France,Male,32,1,2,1,0,28776.22019101036,97341.79517251479,0
7458,15719392,User_7457,604,Spain,Male,50,8,1,0,1,31826.601176773853,75848.55360316078,0
7459,15762448,User_7458,446,Germany,Female,24,8,2,0,0,125024.38507732227,121099.46339157429,0
7460,15735895,User_7459,355,France,Male,48,3,1,0,1,136831.6689489228,0.0,0
7461,15619585,User_7460,518,Germany,Male,47,10,2,1,0,2157.820805551182,111333.51728703713,0
7462,15748344,User_7461,732,Spain,Female,50,7,2,0,1,165486.9518138681,0.0,0
7463,15626619,User_7462,620,Spain,Male,48,1,1,1,1,159969.7614707014,125473.71267753303,0
7464,15675069,User_7463,457,Spain,Male,51,9,2,0,0,43424.84644076261,0.0,1
7465,15639895,User_7464,736,France,Female,20,1,1,0,0,17884.38002558181,0.0,0
7466,15603720,User_7465,648,France,Female,51,5,1,1,1,116478.83955735642,121120.42914888368,0
7467,15619267,User_7466,396,Spain,Male,42,1,2,1,0,173766.3572630132,109171.91321402875,0
7468,15746768,User_7467,448,Germany,Female,32,0,2,1,0,70190.74299384134,77095.65876847101,1
7469,15761040,User_7468,363,Spain,Female,26,9,2,1,0,193039.84165188606,75583.44887757758,0
7470,15653364,User_7469,543,France,Female,38,1,2,1,1,194879.21997601894,63548.954146584365,0
7471,15754417,User_7470,506,France,Male,61,1,2,0,1,2956.7548830257538,109579.24526816243,0
7472,15651567,User_7471,737,Germany,Female,43,4,1,1,0,131108.16574163004,83523.76941249758,1
7473,15691229,User_7472,503,France,Male,33,5,2,1,0,70211.69125084106,76365.3293871797,0
7474,15792679,User_7473,464,Germany,Male,61,10,1,0,0,28105.89250803507,85544.19781634057,0
7475,15750457,User_7474,745,Spain,Male,44,2,1,1,1,148149.1718681596,71777.67906086514,0
7476,15797972,User_7475,607,Spain,Male,44,7,1,1,0,143174.55872471986,109452.93428240465,0
7477,15799316,User_7476,494,Spain,Female,40,1,2,1,1,10210.73233041148,0.0,0
7478,15796497,User_7477,640,France,Female,43,9,1,1,1,27860.84042294714,117489.33058618908,0
7479,15678518,User_7478,359,Spain,Male,18,2,2,0,1,15319.017047309046,0.0,0
7480,15682844,User_7479,717,Spain,Male,39,3,1,1,1,118817.59457810601,0.0,0
7481,15763991,User_7480,563,Spain,Male,45,4,2,1,0,57285.55121141901,0.0,1
7482,15690697,User_7481,582,Germany,Male,53,4,2,0,0,112374.69676323708,112877.25636596917,0
7483,15657196,User_7482,520,France,Male,60,5,2,1,0,136991.3173255917,102522.67353298723,0
7484,15715600,User_7483,370,Spain,Male,49,3,1,1,1,69867.96732787407,65650.68835005478,0
7485,15700625,User_7484,364,France,Male,40,9,1,1,0,69707.68196908865,0.0,0
7486,15731567,User_7485,768,France,Male,38,10,1,0,1,149691.54936461718,120554.41679279578,0
7487,15644755,User_7486,717,Spain,Female,31,6,1,0,0,70716.03842699922,102695.92144136263,1
7488,15798756,User_7487,475,France,Male,43,7,2,1,0,70011.56083687214,0.0,0
7489,15633324,User_7488,690,Spain,Male,57,3,1,1,0,120429.89808516561,138537.73740842662,1
7490,15678929,User_7489,690,France,Male,34,8,1,0,0,14040.352349609499,115062.84902554259,0
7491,15732624,User_7490,562,France,Male,39,5,1,1,0,68389.91886463245,113285.11549509618,0
7492,15651272,User_7491,537,France,Female,30,7,1,0,1,26219.994450629365,0.0,0
7493,15766925,User_7492,521,France,Female,48,8,1,1,0,176174.06456893383,86521.06489386146,0
7494,15763996,User_7493,829,Germany,Female,50,0,2,1,1,66007.07735883586,121839.17278752489,0
7495,15674462,User_7494,596,Spain,Female,31,4,3,1,0,93575.81388762304,0.0,1
7496,15754961,User_7495,354,Germany,Male,43,6,2,1,0,17446.966947672026,119036.9050354958,0
7497,15654675,User_7496,580,France,Male,18,9,1,1,0,98941.16568755356,0.0,0
7498,15673591,User_7497,550,Germany,Male,35,1,2,1,0,131610.06959512885,122712.3537243895,0
7499,15753706,User_7498,722,Spain,Female,50,10,2,0,1,8929.979500129459,0.0,0
7500,15632363,User_7499,751,France,Female,33,6,2,1,1,66471.78827000127,0.0,0
7501,15794824,User_7500,498,Spain,Male,24,6,2,0,0,111342.85423175605,142313.42765268945,0
7502,15677004,User_7501,421,Spain,Male,44,2,2,1,1,199264.83842569395,97149.45634576645,0
7503,15787470,User_7502,841,France,Male,36,8,1,1,1,153245.17732945134,0.0,0
7504,15640718,User_7503,849,Spain,Male,39,6,1,0,0,113382.72187418518,92669.68309753778,0
7505,15713627,User_7504,575,France,Female,41,9,1,1,1,41774.59058730208,0.0,0
7506,15626870,User_7505,423,France,Male,47,10,1,0,1,193760.9047032778,75400.09755194833,0
7507,15637394,User_7506,656,France,Male,48,4,2,1,0,40337.94141212957,93502.58223485142,0
7508,15652057,User_7507,518,Germany,Female,41,6,2,1,1,30954.343797975627,120723.86768597839,0
7509,15679795,User_7508,598,France,Male,49,6,2,1,1,85153.05841476965,0.0,0
7510,15680409,User_7509,629,France,Male,37,5,1,1,0,148018.5165695132,0.0,0
7511,15613016,User_7510,837,Spain,Male,41,3,2,1,0,18300.844267093005,0.0,0
7512,15642137,User_7511,501,Germany,Male,38,7,1,1,1,36891.54486833591,93286.6306393535,0
7513,15731225,User_7512,573,Spain,Male,26,1,2,1,0,124951.00817151398,0.0,1
7514,15738925,User_7513,574,France,Male,52,7,1,1,1,4835.400533493712,113647.09816345102,0
7515,15612379,User_7514,387,Spain,Female,38,4,2,0,0,132035.27359720733,0.0,0
7516,15746864,User_7515,393,France,Female,53,6,2,1,1,12891.505947409854,0.0,0
7517,15721169,User_7516,534,Spain,Male,42,2,1,0,1,73794.0691283376,94307.08025304659,0
7518,15769439,User_7517,848,Spain,Female,42,6,2,1,0,83055.42865735195,138385.948049487,0
7519,15749172,User_7518,792,Spain,Male,47,8,2,1,1,128633.25321401762,126612.9899973934,0
7520,15726082,User_7519,590,Germany,Female,40,6,1,0,0,66058.72629423992,83943.58066777843,0
7521,15713089,User_7520,767,Spain,Male,31,0,2,0,1,18868.583722705767,0.0,0
7522,15794528,User_7521,680,Spain,Male,36,8,2,0,1,27933.526940576714,122384.48661557284,0
7523,15611049,User_7522,700,France,Male,49,6,3,1,0,88352.1396102867,48211.5470730267,0
7524,15731858,User_7523,559,France,Male,45,1,1,1,1,114535.62749981438,80677.38295541318,0
7525,15761771,User_7524,372,Germany,Female,29,4,2,0,0,187176.25771842487,184636.37245684426,0
7526,15722784,User_7525,473,France,Male,41,10,1,1,0,110980.57539843152,121704.36742066141,0
7527,15647691,User_7526,435,Spain,Male,28,9,1,1,1,140137.64793974586,147352.3371543765,0
7528,15768112,User_7527,392,Germany,Male,38,1,2,1,0,38002.991937435225,112794.26462950012,0
7529,15657986,User_7528,815,France,Male,48,6,1,1,0,198210.60763727018,0.0,1
7530,15769834,User_7529,389,Germany,Female,32,8,1,0,0,29197.581805033704,84573.51218156221,0
7531,15754672,User_7530,652,Germany,Female,37,3,2,1,1,112606.88476801563,155869.89346412392,0
7532,15694774,User_7531,518,Germany,Male,28,2,1,1,0,189364.0826325884,115983.73952490528,0
7533,15750882,User_7532,524,France,Male,44,5,1,1,1,93373.31771797719,117558.93777951912,0
7534,15705315,User_7533,836,Spain,Male,39,7,2,1,0,180612.92622302618,0.0,0
7535,15657204,User_7534,369,France,Male,31,7,2,0,1,117472.09187487894,0.0,0
7536,15620085,User_7535,810,Spain,Male,42,7,2,1,1,170405.1079231658,95614.4759368583,0
7537,15777926,User_7536,458,Spain,Male,37,4,2,0,1,142663.92572664574,129409.95665361942,0
7538,15770851,User_7537,542,France,Female,43,10,2,1,1,117608.54248663144,84615.03184843603,0
7539,15787279,User_7538,593,Spain,Male,28,5,1,1,1,23159.566315525073,61994.83729474968,0
7540,15633980,User_7539,673,France,Male,34,1,2,0,1,58226.38487899841,118841.2209827122,0
7541,15656117,User_7540,629,Germany,Male,39,5,2,1,0,24212.0518431651,116871.91471343991,1
7542,15745213,User_7541,577,Spain,Female,44,4,1,1,1,109613.16852764566,0.0,0
7543,15740416,User_7542,385,France,Male,28,2,1,1,1,87603.88620710872,103431.60156683241,0
7544,15615896,User_7543,394,France,Male,39,7,1,0,1,86063.20423075507,0.0,0
7545,15689353,User_7544,735,Germany,Male,47,3,1,1,0,56573.662094279745,90375.75095149453,0
7546,15629813,User_7545,377,France,Male,38,1,1,1,0,163485.93122252845,0.0,0
7547,15665679,User_7546,503,France,Male,34,10,1,0,0,85012.84945525708,148364.0806202223,0
7548,15741753,User_7547,372,France,Female,32,2,2,0,1,56119.00964145341,99940.05595353902,0
7549,15603228,User_7548,556,France,Female,32,1,2,1,1,52823.87313959259,167514.49378240382,0
7550,15735654,User_7549,769,Germany,Female,40,1,2,0,0,61534.61999456914,102045.90956189627,1
7551,15611397,User_7550,440,Germany,Female,18,2,2,1,1,165800.0331191359,80098.55210988819,0
7552,15769871,User_7551,739,France,Female,32,6,1,1,0,73323.89108452159,0.0,1
7553,15637011,User_7552,768,France,Female,42,9,1,0,0,48765.0769515896,0.0,0
